"Employee Number","First Name","Last Name","Email Address","Department","Job Level","Tenure","Pay Rate","Base Comp","Gender","Ethnicity","Tenure Date","Report Effective Date"
"00000505","Clarissa","Mubili","clarissa.mubili@widgetcorp.com","Operations","Associate",6.26551701463765,31.201,64890.8384502603,"Female",3,2013-09-24,2019-12-31
"00000530","Waliyya","el-Abbas","waliyya.el-abbas@widgetcorp.com","Operations","Analyst",6.37046920253618,30.2785,62985.1399319737,"Female",6,2013-08-17,2019-12-31
"00000543","Tahaani","el-Hamady","tahaani.el-hamady@widgetcorp.com","Saless","Analyst",6.42688282770851,30.84225,64146.2211464211,"Female",6,2013-07-27,2019-12-31
"00000547","Brandon","Bagley","brandon.bagley@widgetcorp.com","Operations","Analyst",6.44046351920928,32.48225,67568.6777418654,"Male",5,2013-07-22,2019-12-31
"00000551","Umar","Burton","umar.burton@widgetcorp.com","Operations","Associate",6.47111113754273,50.93225,105933.9278933,"Male",3,2013-07-11,2019-12-31
"00000571","Stephanie","Yann","stephanie.yann@widgetcorp.com","Operations","Analyst",6.55936314738992,30.90375,64277.4491512063,"Female",2,2013-06-09,2019-12-31
"00000581","Shelley","Mitchell","shelley.mitchell@widgetcorp.com","Operations","Manager",6.60927386619626,37.638,78277.3796669137,"Male",3,2013-05-22,2019-12-31
"00000583","Cheyenne","Nading","cheyenne.nading@widgetcorp.com","Operations","Analyst",6.63515074694388,28.79225,59882.1916007372,"Female",1,2013-05-12,2019-12-31
"00000586","Mutee'a","al-Ally","mutee'a.al-ally@widgetcorp.com","Operations","Manager",6.64171444225039,37.105,77177.5119507788,"Female",6,2013-05-10,2019-12-31
"00000592","Troy","Meis","troy.meis@widgetcorp.com","Admin Offices","Manager",6.67310897597582,46.93475,97633.3466432957,"Male",5,2013-04-28,2019-12-31
"00000607","Raashid","el-Reza","raashid.el-reza@widgetcorp.com","Marketing","Manager",6.7543838110679,56.42625,117374.765247514,"Male",6,2013-03-30,2019-12-31
"00000609","Jordan","Abraham","jordan.abraham@widgetcorp.com","Operations","Director",6.7703124775518,38.171,79403.7328768331,"Male",2,2013-03-24,2019-12-31
"00000610","Mushtaaq","al-Mohammad","mushtaaq.al-mohammad@widgetcorp.com","Operations","Associate",6.77366349522113,43.7675,91027.8818751451,"Male",6,2013-03-23,2019-12-31
"00000611","Aaron","Wilson","aaron.wilson@widgetcorp.com","Operations","Associate",6.78055995823965,59.5935,123944.361737179,"Male",2,2013-03-20,2019-12-31
"00000637","Hameeda","el-Abdo","hameeda.el-abdo@widgetcorp.com","Operations","Associate",6.89105956525505,35.26,73342.4480036661,"Female",6,2013-02-08,2019-12-31
"00000655","Sabrina","Greenly","sabrina.greenly@widgetcorp.com","Complaince","Associate",7.01148633706862,34.34775,71437.1817021144,"Female",4,2012-12-26,2019-12-31
"00000663","Thomas","Lee","thomas.lee@widgetcorp.com","Operations","Manager",7.07872518117651,55.186,114785.411511585,"Male",5,2012-12-01,2019-12-31
"00000673","Raafida","al-Hariri","raafida.al-hariri@widgetcorp.com","Operations","Analyst",7.14524663031877,27.47,57138.0668884303,"Female",6,2012-11-07,2019-12-31
"00000676","Munisa","al-Hallal","munisa.al-hallal@widgetcorp.com","Operations","Manager",7.1469764556986,37.5765,78165.1730200688,"Female",6,2012-11-06,2019-12-31
"00000684","Zuleima","Casias","zuleima.casias@widgetcorp.com","Operations","Associate",7.18460301151568,34.22475,71180.4900521693,"Female",4,2012-10-24,2019-12-31
"00000689","Ashley","Holt","ashley.holt@widgetcorp.com","Operations","Associate",7.19379643525569,33.702,70097.0440510839,"Female",1,2012-10-20,2019-12-31
"00000698","Gequan","Harvey","gequan.harvey@widgetcorp.com","Operations","Associate",7.2368801176942,45.059,93726.4048106372,"Male",3,2012-10-04,2019-12-31
"00000717","Fat'hi","el-Srour","fat'hi.el-srour@widgetcorp.com","Operations","Director",7.36440834280296,47.63175,99071.8722386265,"Male",6,2012-08-19,2019-12-31
"00000726","Christopher","Cannady","christopher.cannady@widgetcorp.com","Operations","Manager",7.40700696467152,48.61575,101117.637528748,"Male",3,2012-08-03,2019-12-31
"00000756","Erich","Neufeld","erich.neufeld@widgetcorp.com","Operations","Manager",7.61468711260359,42.066,87494.304105147,"Male",5,2012-05-19,2019-12-31
"00000775","Zachary","Shriver","zachary.shriver@widgetcorp.com","Operations","Associate",7.72158372741153,40.96925,85210.4924317,"Male",5,2012-04-10,2019-12-31
"00000819","Ellie","Dahlgren","ellie.dahlgren@widgetcorp.com","Operations","Director",8.10748398426339,43.20375,89853.9788405947,"Female",5,2011-11-21,2019-12-31
"00000855","Teyanna","Aman","teyanna.aman@widgetcorp.com","Operations","Manager",8.45338717546192,40.90775,85089.3018384301,"Female",3,2011-07-18,2019-12-31
"00000872","Abdullah","al-Mina","abdullah.al-mina@widgetcorp.com","Operations","Manager",8.613096186132,60.762,126377.104089982,"Male",6,2011-05-21,2019-12-31
"00000873","Kayla","Paterson","kayla.paterson@widgetcorp.com","Operations","Manager",8.62277232854325,41.2255,85755.2719488469,"Female",5,2011-05-17,2019-12-31
"00000891","Jasmine","Pineda","jasmine.pineda@widgetcorp.com","Operations","Director",8.8937117923611,41.4715,86263.4480926135,"Female",4,2011-02-07,2019-12-31
"00000976","Adam","Rodriguez","adam.rodriguez@widgetcorp.com","Operations","VP",10.6659477822625,60.09575,124995.265678511,"Male",2,2009-05-01,2019-12-31
"00000988","Zaahira","el-Saleem","zaahira.el-saleem@widgetcorp.com","Operations","Executive",11.2236318228783,55.35,115118.302115584,"Female",6,2008-10-09,2019-12-31
"00000039","Joni","Rydiger","joni.rydiger@widgetcorp.com","Procurement","Associate",3.41613368003946,32.554,67708.2227086332,"Female",5,2016-07-31,2019-12-31
"00000048","Afaaf","al-Sharaf","afaaf.al-sharaf@widgetcorp.com","Procurement","Analyst",3.49627602624751,27.27525,56739.5819589824,"Female",6,2016-07-02,2019-12-31
"00000050","Matthew","Eggleston","matthew.eggleston@widgetcorp.com","Procurement","Analyst",3.51289863987069,42.3325,88056.2618861824,"Male",5,2016-06-26,2019-12-31
"00000076","Maria","Ortiz","maria.ortiz@widgetcorp.com","Procurement","Analyst",3.87826606870315,28.29,58853.0439115532,"Female",4,2016-02-13,2019-12-31
"00000079","Zaahir","el-Mansouri","zaahir.el-mansouri@widgetcorp.com","Procurement","Associate",3.90496411986393,37.064,77099.3195006228,"Male",6,2016-02-03,2019-12-31
"00000158","Michael","Ousley","michael.ousley@widgetcorp.com","Procurement","Analyst",4.56973843936219,35.76225,74387.1734341974,"Male",3,2015-06-06,2019-12-31
"00000192","Emily","Nguyen","emily.nguyen@widgetcorp.com","Legal","Analyst",4.74518280563704,26.39375,54897.3252438009,"Female",2,2015-04-03,2019-12-31
"00000209","Benjamin","Soto","benjamin.soto@widgetcorp.com","Procurement","Associate",4.82315481948174,49.49725,102962.065564891,"Male",2,2015-03-05,2019-12-31
"00000254","Yoosuf","el-Zia","yoosuf.el-zia@widgetcorp.com","Procurement","Analyst",5.0429281236449,30.45275,63342.8764940881,"Male",6,2014-12-15,2019-12-31
"00000257","Phomy","Yelland","phomy.yelland@widgetcorp.com","Procurement","Associate",5.0531315617842,35.14725,73095.7355036107,"Male",2,2014-12-11,2019-12-31
"00000260","Kelsey","Ansel","kelsey.ansel@widgetcorp.com","Procurement","Analyst",5.07653876914386,28.89475,60110.0486821978,"Female",5,2014-12-03,2019-12-31
"00000300","Sydney","White","sydney.white@widgetcorp.com","Procurement","Analyst",5.26487506499879,27.37775,56940.2150030825,"Female",3,2014-09-25,2019-12-31
"00000348","Jillian","Kim","jillian.kim@widgetcorp.com","Procurement","Associate",5.51718556730691,32.09275,66745.5979210954,"Female",2,2014-06-25,2019-12-31
"00000370","Samuel","Averett","samuel.averett@widgetcorp.com","Procurement","Analyst",5.65423500200306,39.55475,82265.134151292,"Male",3,2014-05-06,2019-12-31
"00000386","Timothy","Villanueva","timothy.villanueva@widgetcorp.com","Procurement","Analyst",5.72261740826346,38.417,79915.2557227782,"Male",1,2014-04-11,2019-12-31
"00000388","Matthew","Ryan","matthew.ryan@widgetcorp.com","Procurement","Analyst",5.7284264342467,27.80825,57845.4290591155,"Male",5,2014-04-08,2019-12-31
"00000400","Tatianna","Velasquez","tatianna.velasquez@widgetcorp.com","Procurement","Manager",5.78158329957658,35.04475,72884.3447056361,"Female",4,2014-03-20,2019-12-31
"00000411","Gwendolyn","Yoo","gwendolyn.yoo@widgetcorp.com","Procurement","Analyst",5.82581984627287,26.527,55180.4313767714,"Female",2,2014-03-04,2019-12-31
"00000413","Lynn","Ma","lynn.ma@widgetcorp.com","Procurement","Associate",5.84088801566465,33.42525,69516.5100125495,"Female",2,2014-02-26,2019-12-31
"00000418","Amber","Paxson","amber.paxson@widgetcorp.com","Procurement","Associate",5.85465182588045,32.431,67464.8896527844,"Female",4,2014-02-21,2019-12-31
"00000422","Stephen","Stark","stephen.stark@widgetcorp.com","Procurement","Manager",5.87439418783575,39.2165,81566.3232842446,"Male",2,2014-02-14,2019-12-31
"00000425","Wafaaa","al-Salahuddin","wafaaa.al-salahuddin@widgetcorp.com","Procurement","Manager",5.89048643215001,38.34525,79762.536056058,"Female",6,2014-02-08,2019-12-31
"00000428","Aerial","Gilsdorf","aerial.gilsdorf@widgetcorp.com","Procurement","Manager",5.91737448310644,38.8475,80809.478614972,"Female",3,2014-01-29,2019-12-31
"00000430","Mangei","Guy","mangei.guy@widgetcorp.com","Legal","Director",5.92332615259899,34.768,72312.6333354752,"Male",3,2014-01-27,2019-12-31
"00000434","Taylor","Diamond","taylor.diamond@widgetcorp.com","Finance","Manager",5.95227363190215,39.22675,81587.6782884541,"Female",5,2014-01-17,2019-12-31
"00000466","Pandora","Richard","pandora.richard@widgetcorp.com","Procurement","Manager",6.06494126423547,38.7245,80545.100889723,"Female",5,2013-12-07,2019-12-31
"00000470","Alaina","Kyambalesa","alaina.kyambalesa@widgetcorp.com","Procurement","Associate",6.08888586086489,31.99025,66540.2614110776,"Female",3,2013-11-28,2019-12-31
"00000473","Kelvin","Romero","kelvin.romero@widgetcorp.com","Procurement","Associate",6.11951417050887,47.77525,99372.6683603582,"Male",1,2013-11-17,2019-12-31
"00000496","Elijah","Kawamura","elijah.kawamura@widgetcorp.com","Procurement","Analyst",6.21611230920916,37.2895,77571.9342496867,"Male",2,2013-10-12,2019-12-31
"00000507","Anjelica","Dominguez","anjelica.dominguez@widgetcorp.com","Saless","Analyst",6.26686342315936,29.6225,61608.3023891382,"Female",4,2013-09-24,2019-12-31
"00000518","Tameema","el-Saeed","tameema.el-saeed@widgetcorp.com","Procurement","Director",6.32861030371597,31.55975,65643.4853233515,"Female",6,2013-09-01,2019-12-31
"00000540","Yaasmeena","al-Salah","yaasmeena.al-salah@widgetcorp.com","Saless","Manager",6.41145004422307,39.55475,82273.0095744351,"Female",6,2013-08-02,2019-12-31
"00000577","Nathan","Padovich","nathan.padovich@widgetcorp.com","Complaince","Associate",6.57484297403853,40.1595,83526.0997856276,"Male",2,2013-06-03,2019-12-31
"00000589","Samone","Ward","samone.ward@widgetcorp.com","Procurement","Associate",6.65683015848118,33.0665,68773.1365222453,"Female",3,2013-05-04,2019-12-31
"00000601","Katherine","Campbell","katherine.campbell@widgetcorp.com","Procurement","Manager",6.70597647695022,40.31325,83862.0622030326,"Female",5,2013-04-16,2019-12-31
"00000639","Paloma","Atilano","paloma.atilano@widgetcorp.com","Procurement","Associate",6.89957662010642,32.50275,67595.5782873743,"Female",4,2013-02-05,2019-12-31
"00000757","Nasreen","el-Srour","nasreen.el-srour@widgetcorp.com","Procurement","Director",7.61638283620481,43.71625,90933.3197798966,"Female",6,2012-05-19,2019-12-31
"00000759","Kenny","Park","kenny.park@widgetcorp.com","Procurement","Manager",7.62720085611992,48.831,101575.908456344,"Male",2,2012-05-15,2019-12-31
"00000765","Matthew","Fortner","matthew.fortner@widgetcorp.com","Procurement","Analyst",7.67978913388345,32.7385,68104.8830869658,"Male",3,2012-04-26,2019-12-31
"00000770","Itzel","Guerrero","itzel.guerrero@widgetcorp.com","Procurement","Associate",7.70708220088774,41.9225,87209.3123577182,"Male",4,2012-04-16,2019-12-31
"00000780","Aqeela","el-Sadri","aqeela.el-sadri@widgetcorp.com","Procurement","Associate",7.75634352185813,35.14725,73104.0019146536,"Female",6,2012-03-29,2019-12-31
"00000845","Shahla","el-Farran","shahla.el-farran@widgetcorp.com","Procurement","Associate",8.36948305620873,35.47525,73796.4137611496,"Female",6,2011-08-18,2019-12-31
"00000881","Matthew","Kanjeric","matthew.kanjeric@widgetcorp.com","Procurement","Director",8.69364890133697,50.56325,105161.601168003,"Male",5,2011-04-21,2019-12-31
"00000909","Jonathan","Sanchez-Esparza","jonathan.sanchez-esparza@widgetcorp.com","Procurement","VP",9.14141096505015,83.34275,173344.549890307,"Male",4,2010-11-09,2019-12-31
"00000922","Jordyn","Mendinghall","jordyn.mendinghall@widgetcorp.com","Procurement","VP",9.30731321727544,47.87775,99581.9616067094,"Female",3,2010-09-09,2019-12-31
"00000924","Giovanni","Diaz-Cardenas","giovanni.diaz-cardenas@widgetcorp.com","Saless","Executive",9.33616100961142,64.288,133714.423751457,"Male",4,2010-08-30,2019-12-31
"00000931","Madison","Pickruhn","madison.pickruhn@widgetcorp.com","Procurement","Executive",9.42363204754709,52.16225,108490.018092345,"Female",5,2010-07-29,2019-12-31
"00000935","Brandon","Brown","brandon.brown@widgetcorp.com","Procurement","VP",9.52293021557965,61.94075,128845.47112406,"Male",3,2010-06-22,2019-12-31
"00000978","D Andre","Vaughn","d andre.vaughn@widgetcorp.com","Procurement","VP",10.6859022469351,65.07725,135369.988351053,"Male",3,2009-04-24,2019-12-31
"00000990","Caleb","Strode","caleb.strode@widgetcorp.com","Procurement","Executive",11.3130454036363,78.3305,162917.989154049,"Male",5,2008-09-07,2019-12-31
"00000034","Joshua","Umu","joshua.umu@widgetcorp.com","Sales","Analyst",3.36805665976078,38.9705,81049.0365317783,"Male",2,2016-08-18,2019-12-31
"00000037","Jacob","Villalobos Gonzalez","jacob.villalobos gonzalez@widgetcorp.com","Sales","Associate",3.3813483155806,47.1295,98031.8528436639,"Male",4,2016-08-13,2019-12-31
"00000044","Joanna","Hatch","joanna.hatch@widgetcorp.com","Sales","Analyst",3.48610018985986,25.10225,52214.2897460466,"Female",2,2016-07-05,2019-12-31
"00000055","Dale","Ruiz","dale.ruiz@widgetcorp.com","Sales","Analyst",3.59669121366843,42.36325,88121.7862650222,"Male",1,2016-05-26,2019-12-31
"00000060","Elly","Amphonephong","elly.amphonephong@widgetcorp.com","Sales","Analyst",3.68764672855401,25.24575,52505.8340102098,"Female",2,2016-04-23,2019-12-31
"00000061","Marquis","Willow","marquis.willow@widgetcorp.com","Sales","Associate",3.71240981269448,39.78025,82742.1975430131,"Male",1,2016-04-14,2019-12-31
"00000067","Bassaam","al-Mustafa","bassaam.al-mustafa@widgetcorp.com","Sales","Analyst",3.79403133016319,39.975,83154.0630855849,"Male",6,2016-03-15,2019-12-31
"00000081","Sarah","Malarik","sarah.malarik@widgetcorp.com","Sales","Analyst",3.91326921983225,25.912,53905.9210442269,"Female",5,2016-01-31,2019-12-31
"00000092","Tyler","Raibon","tyler.raibon@widgetcorp.com","Sales","Associate",4.04254915441383,40.86675,85003.6684776062,"Male",3,2015-12-15,2019-12-31
"00000104","Jaylen","Cole","jaylen.cole@widgetcorp.com","Sales","Analyst",4.14062956752917,35.76225,74384.8827633969,"Male",3,2015-11-09,2019-12-31
"00000108","Aeneva","Redhorse","aeneva.redhorse@widgetcorp.com","Complaince","Associate",4.19588076355969,28.11575,58473.4267330033,"Female",1,2015-10-20,2019-12-31
"00000118","Kaitlyn","Burgdorff","kaitlyn.burgdorff@widgetcorp.com","Sales","Associate",4.28700349951618,28.64875,59597.4511981046,"Female",1,2015-09-17,2019-12-31
"00000124","Alyssa","Maez","alyssa.maez@widgetcorp.com","Sales","Analyst",4.33486926414943,29.81725,62022.1088760875,"Female",4,2015-08-30,2019-12-31
"00000151","Schuyler","Victorino","schuyler.victorino@widgetcorp.com","Sales","Analyst",4.52704697685404,37.68925,78383.3572660896,"Male",2,2015-06-21,2019-12-31
"00000175","Daawood","al-Zaidi","daawood.al-zaidi@widgetcorp.com","Executive","Manager",4.6559416584876,47.69325,99197.3302789939,"Male",6,2015-05-05,2019-12-31
"00000204","Chalona","Wheatly","chalona.wheatly@widgetcorp.com","Sales","Associate",4.80250220412244,34.112,70950.9190784951,"Female",3,2015-03-13,2019-12-31
"00000231","Kendra","Woldu","kendra.woldu@widgetcorp.com","Sales","Analyst",4.94039601341356,27.35725,56910.293915057,"Female",3,2015-01-21,2019-12-31
"00000240","Larae","Rodriguez","larae.rodriguez@widgetcorp.com","Sales","Associate",4.98632189034793,32.74875,68116.3671050337,"Female",1,2015-01-04,2019-12-31
"00000241","Yeng","Dizon","yeng.dizon@widgetcorp.com","Sales","Associate",4.99685274936257,36.818,76571.2690111093,"Male",2,2015-01-01,2019-12-31
"00000246","Chad","Quezada","chad.quezada@widgetcorp.com","Sales","VP",5.01696882201971,63.222,131511.352456551,"Male",4,2014-12-24,2019-12-31
"00000274","Madeline","Varela Duarte","madeline.varela duarte@widgetcorp.com","Sales","Analyst",5.12739190207528,27.347,56882.1535698816,"Female",4,2014-11-14,2019-12-31
"00000275","Alayina","Emley","alayina.emley@widgetcorp.com","Sales","Associate",5.13034082249109,31.037,64565.3701470073,"Female",1,2014-11-13,2019-12-31
"00000285","Haley","Polk","haley.polk@widgetcorp.com","Sales","Analyst",5.17162087124632,27.9825,58195.0202237649,"Female",5,2014-10-29,2019-12-31
"00000294","Richard","Zhou","richard.zhou@widgetcorp.com","Sales","Associate",5.23428519554358,40.37475,83988.7281173389,"Male",2,2014-10-06,2019-12-31
"00000306","Mulbah","Herbert","mulbah.herbert@widgetcorp.com","Sales","Analyst",5.32654680689784,55.11425,114642.922464724,"Male",3,2014-09-02,2019-12-31
"00000307","Rachel","Chau","rachel.chau@widgetcorp.com","Operations","Director",5.32854200880895,35.39325,73626.9354010807,"Female",2,2014-09-02,2019-12-31
"00000320","Dhaki","el-Salem","dhaki.el-salem@widgetcorp.com","Sales","Manager",5.38788813642733,56.71325,117964.975712574,"Male",6,2014-08-11,2019-12-31
"00000366","Samantha","Madden","samantha.madden@widgetcorp.com","Sales","Analyst",5.62704914088186,28.7615,59820.9024105552,"Female",5,2014-05-15,2019-12-31
"00000406","Zachariah","Erickson","zachariah.erickson@widgetcorp.com","Sales","Executive",5.81546429454548,59.64475,124059.717229528,"Male",5,2014-03-08,2019-12-31
"00000419","Megan","Elliott-Dutt","megan.elliott-dutt@widgetcorp.com","Sales","Associate",5.86903546078026,32.308,67205.4509251062,"Female",5,2014-02-16,2019-12-31
"00000424","Jordan","Elliott","jordan.elliott@widgetcorp.com","Sales","Manager",5.89040122103906,45.51,94657.7659831618,"Male",5,2014-02-08,2019-12-31
"00000459","Hameeda","al-Fahmy","hameeda.al-fahmy@widgetcorp.com","Sales","Associate",6.03269010523893,31.68275,65890.274201508,"Female",6,2013-12-18,2019-12-31
"00000460","Daniel","Bogle-Deherrera","daniel.bogle-deherrera@widgetcorp.com","Operations","Associate",6.03819295453003,47.3345,98447.9731990513,"Male",5,2013-12-16,2019-12-31
"00000482","Jacobo","Hawkins","jacobo.hawkins@widgetcorp.com","Sales","Manager",6.15510522146807,51.824,107800.792065462,"Male",3,2013-11-04,2019-12-31
"00000499","Hadiyya","el-Mousa","hadiyya.el-mousa@widgetcorp.com","Sales","Analyst",6.22532097237117,28.56675,59412.1294940603,"Female",6,2013-10-09,2019-12-31
"00000506","Rebekah","Clark","rebekah.clark@widgetcorp.com","Sales","Director",6.26585941641193,43.829,91161.3468230907,"Female",5,2013-09-24,2019-12-31
"00000510","Suhaib","el-Saad","suhaib.el-saad@widgetcorp.com","Sales","Associate",6.28197303094847,47.75475,99333.4273885463,"Male",6,2013-09-18,2019-12-31
"00000534","Raeanne","Mendoza","raeanne.mendoza@widgetcorp.com","Sales","Associate",6.38294798639349,34.071,70866.4688788347,"Female",4,2013-08-12,2019-12-31
"00000584","Quraish","el-Samara","quraish.el-samara@widgetcorp.com","Sales","Analyst",6.63690773538591,29.91975,62240.1321455081,"Male",6,2013-05-12,2019-12-31
"00000595","Landon","Sehnert","landon.sehnert@widgetcorp.com","Sales","Manager",6.67830351429992,56.2315,116963.1873563,"Male",5,2013-04-26,2019-12-31
"00000602","Koi","Naylor","koi.naylor@widgetcorp.com","Sales","Manager",6.70695919780292,52.16225,108497.894547801,"Male",1,2013-04-16,2019-12-31
"00000603","Eddie","Mcmurray","eddie.mcmurray@widgetcorp.com","Sales","Analyst",6.72036368946859,36.58225,76084.0213317782,"Male",4,2013-04-11,2019-12-31
"00000623","Ashley","Bonser","ashley.bonser@widgetcorp.com","HR","Associate",6.83116699912026,27.7365,57700.5943647762,"Female",1,2013-03-02,2019-12-31
"00000626","Ruth","Lakin","ruth.lakin@widgetcorp.com","Sales","Analyst",6.85548107899205,29.48925,61336.2777704163,"Female",4,2013-02-21,2019-12-31
"00000631","Peter","Isgreen","peter.isgreen@widgetcorp.com","Sales","VP",6.8789107684427,50.389,104801.310006306,"Male",5,2013-02-12,2019-12-31
"00000635","Bradlie","Voliton","bradlie.voliton@widgetcorp.com","Sales","Associate",6.88888056149378,32.95375,68553.7393372604,"Female",3,2013-02-09,2019-12-31
"00000651","Megan","Chacon","megan.chacon@widgetcorp.com","Sales","Manager",6.97404203418655,38.05825,79164.9445712454,"Female",1,2013-01-08,2019-12-31
"00000660","Thuanh","Pham","thuanh.pham@widgetcorp.com","Sales","Manager",7.06062267409308,38.48875,80061.0649423274,"Female",2,2012-12-08,2019-12-31
"00000665","Sajiyya","al-Salahuddin","sajiyya.al-salahuddin@widgetcorp.com","Sales","Associate",7.09069113376348,33.784,70263.3708886747,"Female",6,2012-11-27,2019-12-31
"00000704","Amy","Mccrum","amy.mccrum@widgetcorp.com","Sales","Director",7.27741180302523,33.63025,69945.790196084,"Female",4,2012-09-20,2019-12-31
"00000709","Ty","Nielsen","ty.nielsen@widgetcorp.com","Sales","Associate",7.33443542361866,59.21425,123173.280560893,"Male",1,2012-08-30,2019-12-31
"00000715","Miriah","Acosta-Marquez","miriah.acosta-marquez@widgetcorp.com","HR","Manager",7.35030189214629,38.85775,80827.9944922956,"Female",4,2012-08-24,2019-12-31
"00000722","Saleem","el-Saba","saleem.el-saba@widgetcorp.com","Sales","Director",7.40050904199764,63.82675,132756.692178735,"Male",6,2012-08-06,2019-12-31
"00000731","Alyce","Newton","alyce.newton@widgetcorp.com","Sales","VP",7.45939872133474,49.118,102160.819894143,"Female",3,2012-07-15,2019-12-31
"00000746","Sherry","Lone","sherry.lone@widgetcorp.com","Sales","Manager",7.49842111444593,36.777,76489.198966994,"Female",2,2012-07-01,2019-12-31
"00000754","Luis","Mora","luis.mora@widgetcorp.com","Sales","Manager",7.603299140452,52.75675,109744.193488967,"Male",4,2012-05-24,2019-12-31
"00000758","Ryan","Buzbee","ryan.buzbee@widgetcorp.com","Sales","Associate",7.62499288491144,45.80725,95289.260235151,"Male",5,2012-05-16,2019-12-31
"00000788","Aden","Warren","aden.warren@widgetcorp.com","Sales","Manager",7.82426658576879,53.24875,110766.953889128,"Male",3,2012-03-04,2019-12-31
"00000792","Urwa","el-Shaikh","urwa.el-shaikh@widgetcorp.com","Sales","Director",7.84485951643553,42.968,89366.5579806994,"Female",6,2012-02-25,2019-12-31
"00000798","Eric","Friedman","eric.friedman@widgetcorp.com","Sales","Manager",7.87108207679501,51.906,107960.02933961,"Male",3,2012-02-16,2019-12-31
"00000832","Kari","John","kari.john@widgetcorp.com","Sales","VP",8.23171011944289,51.8855,107928.189467363,"Female",1,2011-10-07,2019-12-31
"00000833","Sandra","Rodriguez","sandra.rodriguez@widgetcorp.com","Sales","Director",8.23228727995034,47.40625,98607.3042239917,"Female",4,2011-10-07,2019-12-31
"00000834","Amber","Wiles","amber.wiles@widgetcorp.com","Marketing","Director",8.23463280247054,44.98725,93574.8495335828,"Female",5,2011-10-06,2019-12-31
"00000852","Alexander","Quintana","alexander.quintana@widgetcorp.com","Sales","Manager",8.42111737805345,53.24875,110765.261889676,"Male",4,2011-07-30,2019-12-31
"00000863","Cody","Hogan","cody.hogan@widgetcorp.com","Sales","Manager",8.52619571382895,57.523,119645.737590448,"Male",5,2011-06-22,2019-12-31
"00000875","Monica","Islamzai","monica.islamzai@widgetcorp.com","Sales","Director",8.63131930378298,45.0795,93767.9893359858,"Female",2,2011-05-14,2019-12-31
"00000878","Noe","Brenner","noe.brenner@widgetcorp.com","Saless","Executive",8.64371854557191,63.23225,131512.627655442,"Male",1,2011-05-10,2019-12-31
"00000896","Kathryn","Mcmanus","kathryn.mcmanus@widgetcorp.com","Information Technology and Information Seucrity","Manager",8.95371783650607,41.8405,87032.3488610418,"Female",5,2011-01-16,2019-12-31
"00000906","Helena","Hansen","helena.hansen@widgetcorp.com","Sales","Director",9.10266534681205,46.66825,97072.4422361754,"Female",5,2010-11-23,2019-12-31
"00000943","Eric","Gonzalez Lopez","eric.gonzalez lopez@widgetcorp.com","Sales","Director",9.6148987374593,62.9145,130865.972672575,"Male",4,2010-05-20,2019-12-31
"00000959","Michelle","Zoetewey","michelle.zoetewey@widgetcorp.com","Sales","Manager",10.0581443428771,39.32925,81812.5450077029,"Female",5,2009-12-09,2019-12-31
"00000979","Michael","Gandomcar","michael.gandomcar@widgetcorp.com","Sales","Executive",10.7905474953285,82.85075,172324.570471702,"Male",2,2009-03-17,2019-12-31
"00000982","Terell","Miller","terell.miller@widgetcorp.com","Sales","VP",10.9579150970563,68.58275,142650.968122414,"Male",3,2009-01-14,2019-12-31
"00000992","Lio","Stokes","lio.stokes@widgetcorp.com","Sales","VP",11.4327276379074,50.29675,104616.863041958,"Female",2,2008-07-25,2019-12-31
"00001000","Tiffany","Gottlieb","tiffany.gottlieb@widgetcorp.com","Legal","Executive",12.9156973378915,80.30875,167032.427477727,"Male",2,2007-01-30,2019-12-31
"00000007","Collin","Werner","collin.werner@widgetcorp.com","Saless","Associate",2.48781353150807,31.447,65412.0841620017,"Male",1,2017-07-05,2019-12-31
"00000212","Barry","Pham","barry.pham@widgetcorp.com","Procurement","Analyst",4.83464963433089,38.73475,80571.602615966,"Male",2,2015-03-01,2019-12-31
"00000218","Aditya","Reza","aditya.reza@widgetcorp.com","Saless","Director",4.89117469002619,32.52325,67652.3869219925,"Male",2,2015-02-08,2019-12-31
"00000269","Tony","Moua","tony.moua@widgetcorp.com","Saless","Associate",5.10902613228749,47.5805,98959.863601096,"Male",2,2014-11-21,2019-12-31
"00000283","Kevin","Jones","kevin.jones@widgetcorp.com","Saless","Analyst",5.1704880777982,37.187,77347.5697506826,"Male",3,2014-10-29,2019-12-31
"00000449","Samuel","Tibby","samuel.tibby@widgetcorp.com","Saless","Associate",5.99343458699707,39.10375,81327.7259692641,"Male",5,2014-01-02,2019-12-31
"00000461","Ghaada","el-Mirza","ghaada.el-mirza@widgetcorp.com","Saless","Associate",6.04355640259907,32.0825,66741.3716431217,"Female",6,2013-12-14,2019-12-31
"00000697","Maris","Jackson","maris.jackson@widgetcorp.com","Saless","Associate",7.23509541154471,31.45725,65439.6250013312,"Female",3,2012-10-05,2019-12-31
"00000822","Natayvia","Akins","natayvia.akins@widgetcorp.com","Saless","VP",8.13873144594981,49.8355,103653.412500838,"Female",3,2011-11-10,2019-12-31
"00000854","Jeovanni","Lynn","jeovanni.lynn@widgetcorp.com","Saless","Director",8.44545324438918,59.86,124512.566070425,"Male",1,2011-07-21,2019-12-31
